identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/InvoicingEntity,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/availability,product/availabilityZone,product/capacitystatus,product/classicnetworkingsupport,product/clockSpeed,product/currentGeneration,product/dedicatedEbsThroughput,product/dedicatedEbsThroughputDescription,product/durability,product/ecu,product/enhancedNetworkingSupported,product/feeCode,product/feeDescription,product/fromLocation,product/fromLocationType,product/fromRegionCode,product/gpuMemory,product/group,product/groupDescription,product/instance,product/instanceFamily,product/instanceFamilyCategory,product/instanceType,product/instanceTypeFamily,product/intelAvx2Available,product/intelAvxAvailable,product/intelTurboAvailable,product/licenseModel,product/location,product/locationType,product/marketoption,product/maxIopsvolume,product/maxThroughputvolume,product/maxVolumeSize,product/memory,product/messageDeliveryFrequency,product/messageDeliveryOrder,product/networkPerformance,product/normalizationSizeFactor,product/operatingSystem,product/operation,product/physicalProcessor,product/preInstalledSw,product/processorArchitecture,product/processorFeatures,product/productFamily,product/queueType,product/region,product/regionCode,product/servicecode,product/servicename,product/sku,product/storage,product/storageClass,product/storageMedia,product/tenancy,product/toLocation,product/toLocationType,product/toRegionCode,product/transferType,product/usagetype,product/vcpu,product/volumeApiName,product/volumeType,product/vpcnetworkingsupport,pricing/RateCode,pricing/RateId,pricing/currency,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/NumberOfReservations,reservation/RecurringFeeForUsage,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue,savingsPlan/TotalCommitmentToDate,savingsPlan/SavingsPlanARN,savingsPlan/SavingsPlanRate,savingsPlan/UsedCommitment,savingsPlan/SavingsPlanEffectiveCost,savingsPlan/AmortizedUpfrontCommitmentForBillingPeriod,savingsPlan/RecurringCommitmentForBillingPeriod
ic24aguahxa45erluuege2g6wqj2vom5ihc5iyeue4mykobtmaza,2026-04-19T21:00:00Z/2026-04-19T22:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-19T21:00:00Z,2026-04-19T22:00:00Z,AmazonS3,EUN1-DataTransfer-Out-Bytes,ReadVersioningProps,,fincloud-data-xyz,0.0000003157,,,USD,0.0000000001,0.0000000000,0.0000000001,0.0000000000,USD 0.0 per GB for DataTransfer-Out-Bytes in EU (Stockholm),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,EU (Stockholm),AWS Region,eu-north-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,eu-north-1,,AWSDataTransfer,AWS Data Transfer,DRTM7T5YA7E492Z3,,,,,External,Other,,AWS Outbound,EUN1-DataTransfer-Out-Bytes,,,,,DRTM7T5YA7E492Z3.A429C66SYZ.6YS6EN2CT7,448848351163,USD,0.0000000284,0.0900000000,,GB,,,,,,,,,,23742807748,,,,,,,,,,,,,,,
ic24aguahxa45erluuege2g6wqj2vom5ihc5iyeue4mykobtmaza,2026-04-19T22:00:00Z/2026-04-19T23:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-19T22:00:00Z,2026-04-19T23:00:00Z,AmazonS3,EUN1-DataTransfer-Out-Bytes,ReadVersioningProps,,fincloud-data-xyz,0.0000011576,,,USD,0.0000000001,0.0000000000,0.0000000001,0.0000000000,USD 0.0 per GB for DataTransfer-Out-Bytes in EU (Stockholm),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,EU (Stockholm),AWS Region,eu-north-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,eu-north-1,,AWSDataTransfer,AWS Data Transfer,DRTM7T5YA7E492Z3,,,,,External,Other,,AWS Outbound,EUN1-DataTransfer-Out-Bytes,,,,,DRTM7T5YA7E492Z3.A429C66SYZ.6YS6EN2CT7,448848351163,USD,0.0000001042,0.0900000000,,GB,,,,,,,,,,23742807748,,,,,,,,,,,,,,,
2eykaz6stus6vzokxe3mtovkyfeyp6exlaxfapq7gohekivja2ea,2026-04-16T20:00:00Z/2026-04-16T21:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-16T20:00:00Z,2026-04-16T21:00:00Z,AmazonEC2,EUN1-DataTransfer-Out-Bytes,RunInstances,,i-099a28da00871efc7,0.0000018515,,,USD,0.0000000001,0.0000000000,0.0000000001,0.0000000000,USD 0.0 per GB for DataTransfer-Out-Bytes in EU (Stockholm),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,EU (Stockholm),AWS Region,eu-north-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,eu-north-1,,AWSDataTransfer,AWS Data Transfer,DRTM7T5YA7E492Z3,,,,,External,Other,,AWS Outbound,EUN1-DataTransfer-Out-Bytes,,,,,DRTM7T5YA7E492Z3.A429C66SYZ.6YS6EN2CT7,448848351163,USD,0.0000001666,0.0900000000,,GB,,,,,,,,,,23742807748,,,,,,,,,,,,,,,
acnx3i2cvidw47hl2pj5gl6iyzqa3weqstyoeo7nr6a7khklodca,2026-04-16T20:00:00Z/2026-04-16T21:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-16T20:00:00Z,2026-04-16T21:00:00Z,AmazonEC2,EUN1-DataTransfer-Out-Bytes,RunInstances,,i-099a28da00871efc7,0.0000002906,,,USD,0.0000000001,0.0000000000,0.0000000001,0.0000000000,USD 0.0 per GB for DataTransfer-Out-Bytes in EU (Stockholm),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,EU (Stockholm),AWS Region,eu-north-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,eu-north-1,,AWSDataTransfer,AWS Data Transfer,DRTM7T5YA7E492Z3,,,,,External,Other,,AWS Outbound,EUN1-DataTransfer-Out-Bytes,,,,,DRTM7T5YA7E492Z3.A429C66SYZ.6YS6EN2CT7,448848351163,USD,0.0000000262,0.0900000000,,GB,,,,,,,,,,23742807748,,,,,,,,,,,,,,,
vtwzplbzb7f5ldn744zgkq2gb6lsf22zzy2dixwrhmad327ve6va,2026-04-16T20:00:00Z/2026-04-16T21:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-16T20:00:00Z,2026-04-16T21:00:00Z,AmazonEC2,EUN1-DataTransfer-Out-Bytes,RunInstances,,i-099a28da00871efc7,0.0000016652,,,USD,0.0000000001,0.0000000000,0.0000000001,0.0000000000,USD 0.0 per GB for DataTransfer-Out-Bytes in EU (Stockholm),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,EU (Stockholm),AWS Region,eu-north-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,eu-north-1,,AWSDataTransfer,AWS Data Transfer,DRTM7T5YA7E492Z3,,,,,External,Other,,AWS Outbound,EUN1-DataTransfer-Out-Bytes,,,,,DRTM7T5YA7E492Z3.A429C66SYZ.6YS6EN2CT7,448848351163,USD,0.0000001499,0.0900000000,,GB,,,,,,,,,,23742807748,,,,,,,,,,,,,,,
2eykaz6stus6vzokxe3mtovkyfeyp6exlaxfapq7gohekivja2ea,2026-04-16T21:00:00Z/2026-04-16T22:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-16T21:00:00Z,2026-04-16T22:00:00Z,AmazonEC2,EUN1-DataTransfer-Out-Bytes,RunInstances,,i-099a28da00871efc7,0.0000010729,,,USD,0.0000000001,0.0000000000,0.0000000001,0.0000000000,USD 0.0 per GB for DataTransfer-Out-Bytes in EU (Stockholm),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,EU (Stockholm),AWS Region,eu-north-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,eu-north-1,,AWSDataTransfer,AWS Data Transfer,DRTM7T5YA7E492Z3,,,,,External,Other,,AWS Outbound,EUN1-DataTransfer-Out-Bytes,,,,,DRTM7T5YA7E492Z3.A429C66SYZ.6YS6EN2CT7,448848351163,USD,0.0000000966,0.0900000000,,GB,,,,,,,,,,23742807748,,,,,,,,,,,,,,,
77j6nzxmjlhyphfdjpqn7wjqmcajieiyrfig5z4bvicemy3f2ouq,2026-04-19T21:00:00Z/2026-04-19T22:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-19T21:00:00Z,2026-04-19T22:00:00Z,AmazonEC2,EUN1-DataTransfer-Out-Bytes,RunInstances,,i-0e7a97edd820a1d28,0.0000007823,,,USD,0.0000000001,0.0000000000,0.0000000001,0.0000000000,USD 0.0 per GB for DataTransfer-Out-Bytes in EU (Stockholm),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,EU (Stockholm),AWS Region,eu-north-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,eu-north-1,,AWSDataTransfer,AWS Data Transfer,DRTM7T5YA7E492Z3,,,,,External,Other,,AWS Outbound,EUN1-DataTransfer-Out-Bytes,,,,,DRTM7T5YA7E492Z3.A429C66SYZ.6YS6EN2CT7,448848351163,USD,0.0000000704,0.0900000000,,GB,,,,,,,,,,23742807748,,,,,,,,,,,,,,,
kduordrr7vfpmxpm5sx5uf5pmvryspg2rwoge2qmodjxfgv2jzba,2026-04-19T21:00:00Z/2026-04-19T22:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-19T21:00:00Z,2026-04-19T22:00:00Z,AmazonEC2,EUN1-DataTransfer-Out-Bytes,RunInstances,,i-0e7a97edd820a1d28,0.0000004163,,,USD,0.0000000001,0.0000000000,0.0000000001,0.0000000000,USD 0.0 per GB for DataTransfer-Out-Bytes in EU (Stockholm),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,EU (Stockholm),AWS Region,eu-north-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,eu-north-1,,AWSDataTransfer,AWS Data Transfer,DRTM7T5YA7E492Z3,,,,,External,Other,,AWS Outbound,EUN1-DataTransfer-Out-Bytes,,,,,DRTM7T5YA7E492Z3.A429C66SYZ.6YS6EN2CT7,448848351163,USD,0.0000000375,0.0900000000,,GB,,,,,,,,,,23742807748,,,,,,,,,,,,,,,
77j6nzxmjlhyphfdjpqn7wjqmcajieiyrfig5z4bvicemy3f2ouq,2026-04-19T22:00:00Z/2026-04-19T23:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-19T22:00:00Z,2026-04-19T23:00:00Z,AmazonEC2,EUN1-DataTransfer-Out-Bytes,RunInstances,,i-0e7a97edd820a1d28,0.0000002459,,,USD,0.0000000001,0.0000000000,0.0000000001,0.0000000000,USD 0.0 per GB for DataTransfer-Out-Bytes in EU (Stockholm),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,EU (Stockholm),AWS Region,eu-north-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,eu-north-1,,AWSDataTransfer,AWS Data Transfer,DRTM7T5YA7E492Z3,,,,,External,Other,,AWS Outbound,EUN1-DataTransfer-Out-Bytes,,,,,DRTM7T5YA7E492Z3.A429C66SYZ.6YS6EN2CT7,448848351163,USD,0.0000000221,0.0900000000,,GB,,,,,,,,,,23742807748,,,,,,,,,,,,,,,
shyupgkzyggnd36g73dpdrezcmmulb3lsk2w7v7iestzkglwcv2q,2026-04-19T22:00:00Z/2026-04-19T23:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-19T22:00:00Z,2026-04-19T23:00:00Z,AmazonEC2,EUN1-DataTransfer-Out-Bytes,RunInstances,,i-0e7a97edd820a1d28,0.0000002459,,,USD,0.0000000001,0.0000000000,0.0000000001,0.0000000000,USD 0.0 per GB for DataTransfer-Out-Bytes in EU (Stockholm),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,EU (Stockholm),AWS Region,eu-north-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,eu-north-1,,AWSDataTransfer,AWS Data Transfer,DRTM7T5YA7E492Z3,,,,,External,Other,,AWS Outbound,EUN1-DataTransfer-Out-Bytes,,,,,DRTM7T5YA7E492Z3.A429C66SYZ.6YS6EN2CT7,448848351163,USD,0.0000000221,0.0900000000,,GB,,,,,,,,,,23742807748,,,,,,,,,,,,,,,
xnbhmmyevobsiiq53jdqtm2shq6opb63dwy2ly65azxvcejbgd3q,2026-04-16T19:00:00Z/2026-04-16T20:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-16T19:00:00Z,2026-04-16T20:00:00Z,AmazonEC2,EUN1-EUW2-AWS-In-Bytes,PublicIP-In,,i-099a28da00871efc7,0.0000026189,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD 0.0 per GB for EUW2-AWS-In-Bytes in EU (Stockholm),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,EU (Stockholm),AWS Region,eu-north-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,eu-north-1,,AWSDataTransfer,AWS Data Transfer,K529V5S25FWRKUPE,,,,,EU (London),AWS Region,eu-west-2,InterRegion Inbound,EUN1-EUW2-AWS-In-Bytes,,,,,K529V5S25FWRKUPE.JRTCKXETXF.6YS6EN2CT7,448848897971,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,23742807748,,,,,,,,,,,,,,,
lzo4dg6kk4vjk625omj7tkrffoxqy2cgju55ittsntkhs5b4ys3q,2026-04-16T20:00:00Z/2026-04-16T21:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-16T20:00:00Z,2026-04-16T21:00:00Z,AmazonEC2,EUN1-EUW2-AWS-In-Bytes,PublicIP-In,,i-01e8e62decd3fe77a,0.0000011325,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD 0.0 per GB for EUW2-AWS-In-Bytes in EU (Stockholm),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,EU (Stockholm),AWS Region,eu-north-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,eu-north-1,,AWSDataTransfer,AWS Data Transfer,K529V5S25FWRKUPE,,,,,EU (London),AWS Region,eu-west-2,InterRegion Inbound,EUN1-EUW2-AWS-In-Bytes,,,,,K529V5S25FWRKUPE.JRTCKXETXF.6YS6EN2CT7,448848897971,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,23742807748,,,,,,,,,,,,,,,
xnbhmmyevobsiiq53jdqtm2shq6opb63dwy2ly65azxvcejbgd3q,2026-04-16T20:00:00Z/2026-04-16T21:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-16T20:00:00Z,2026-04-16T21:00:00Z,AmazonEC2,EUN1-EUW2-AWS-In-Bytes,PublicIP-In,,i-099a28da00871efc7,0.0000061579,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD 0.0 per GB for EUW2-AWS-In-Bytes in EU (Stockholm),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,EU (Stockholm),AWS Region,eu-north-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,eu-north-1,,AWSDataTransfer,AWS Data Transfer,K529V5S25FWRKUPE,,,,,EU (London),AWS Region,eu-west-2,InterRegion Inbound,EUN1-EUW2-AWS-In-Bytes,,,,,K529V5S25FWRKUPE.JRTCKXETXF.6YS6EN2CT7,448848897971,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,23742807748,,,,,,,,,,,,,,,
xnbhmmyevobsiiq53jdqtm2shq6opb63dwy2ly65azxvcejbgd3q,2026-04-16T21:00:00Z/2026-04-16T22:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-16T21:00:00Z,2026-04-16T22:00:00Z,AmazonEC2,EUN1-EUW2-AWS-In-Bytes,PublicIP-In,,i-099a28da00871efc7,0.0000012033,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD 0.0 per GB for EUW2-AWS-In-Bytes in EU (Stockholm),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,EU (Stockholm),AWS Region,eu-north-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,eu-north-1,,AWSDataTransfer,AWS Data Transfer,K529V5S25FWRKUPE,,,,,EU (London),AWS Region,eu-west-2,InterRegion Inbound,EUN1-EUW2-AWS-In-Bytes,,,,,K529V5S25FWRKUPE.JRTCKXETXF.6YS6EN2CT7,448848897971,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,23742807748,,,,,,,,,,,,,,,
gtjnzxi6vyg4yqttazihxeij5bhjhsil42ef3vjeijl6za57ejkq,2026-04-19T21:00:00Z/2026-04-19T22:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-19T21:00:00Z,2026-04-19T22:00:00Z,AmazonEC2,EUN1-EUW2-AWS-In-Bytes,PublicIP-In,,i-0e7a97edd820a1d28,0.0000062287,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD 0.0 per GB for EUW2-AWS-In-Bytes in EU (Stockholm),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,EU (Stockholm),AWS Region,eu-north-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,eu-north-1,,AWSDataTransfer,AWS Data Transfer,K529V5S25FWRKUPE,,,,,EU (London),AWS Region,eu-west-2,InterRegion Inbound,EUN1-EUW2-AWS-In-Bytes,,,,,K529V5S25FWRKUPE.JRTCKXETXF.6YS6EN2CT7,448848897971,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,23742807748,,,,,,,,,,,,,,,
gtjnzxi6vyg4yqttazihxeij5bhjhsil42ef3vjeijl6za57ejkq,2026-04-19T22:00:00Z/2026-04-19T23:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-19T22:00:00Z,2026-04-19T23:00:00Z,AmazonEC2,EUN1-EUW2-AWS-In-Bytes,PublicIP-In,,i-0e7a97edd820a1d28,0.0000025481,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD 0.0 per GB for EUW2-AWS-In-Bytes in EU (Stockholm),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,EU (Stockholm),AWS Region,eu-north-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,eu-north-1,,AWSDataTransfer,AWS Data Transfer,K529V5S25FWRKUPE,,,,,EU (London),AWS Region,eu-west-2,InterRegion Inbound,EUN1-EUW2-AWS-In-Bytes,,,,,K529V5S25FWRKUPE.JRTCKXETXF.6YS6EN2CT7,448848897971,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,23742807748,,,,,,,,,,,,,,,
4n5wwkt2gbkqeamcr2yotuxkrdbq7s7fygkrfiqz7xcwf4aeiykq,2026-04-16T16:00:00Z/2026-04-16T17:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-16T16:00:00Z,2026-04-16T17:00:00Z,AmazonS3,USE1-EUN1-AWS-Out-Bytes,ListAccessPoints,,,0.0000000671,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD 0.02 per GB for EUN1-AWS-Out-Bytes in EU (Stockholm),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,us-east-1,,AWSDataTransfer,AWS Data Transfer,RCJZ7PSFBQHVM8R8,,,,,EU (Stockholm),AWS Region,eu-north-1,InterRegion Outbound,USE1-EUN1-AWS-Out-Bytes,,,,,RCJZ7PSFBQHVM8R8.JRTCKXETXF.6YS6EN2CT7,448848862633,USD,0.0000000013,0.0200000000,OnDemand,GB,,,,,,,,,,23742807748,,,,,,,,,,,,,,,
4n5wwkt2gbkqeamcr2yotuxkrdbq7s7fygkrfiqz7xcwf4aeiykq,2026-04-16T17:00:00Z/2026-04-16T18:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-16T17:00:00Z,2026-04-16T18:00:00Z,AmazonS3,USE1-EUN1-AWS-Out-Bytes,ListAccessPoints,,,0.0000000671,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD 0.02 per GB for EUN1-AWS-Out-Bytes in EU (Stockholm),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,us-east-1,,AWSDataTransfer,AWS Data Transfer,RCJZ7PSFBQHVM8R8,,,,,EU (Stockholm),AWS Region,eu-north-1,InterRegion Outbound,USE1-EUN1-AWS-Out-Bytes,,,,,RCJZ7PSFBQHVM8R8.JRTCKXETXF.6YS6EN2CT7,448848862633,USD,0.0000000013,0.0200000000,OnDemand,GB,,,,,,,,,,23742807748,,,,,,,,,,,,,,,
4n5wwkt2gbkqeamcr2yotuxkrdbq7s7fygkrfiqz7xcwf4aeiykq,2026-04-21T06:00:00Z/2026-04-21T07:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-21T06:00:00Z,2026-04-21T07:00:00Z,AmazonS3,USE1-EUN1-AWS-Out-Bytes,ListAccessPoints,,,0.0000000671,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD 0.02 per GB for EUN1-AWS-Out-Bytes in EU (Stockholm),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,us-east-1,,AWSDataTransfer,AWS Data Transfer,RCJZ7PSFBQHVM8R8,,,,,EU (Stockholm),AWS Region,eu-north-1,InterRegion Outbound,USE1-EUN1-AWS-Out-Bytes,,,,,RCJZ7PSFBQHVM8R8.JRTCKXETXF.6YS6EN2CT7,448848862633,USD,0.0000000013,0.0200000000,OnDemand,GB,,,,,,,,,,23742807748,,,,,,,,,,,,,,,
qhn6vd3teajcf2qdnkt4stkh7d4dyfnscawd7zx4vga5y7wot5nq,2026-04-16T16:00:00Z/2026-04-16T17:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-16T16:00:00Z,2026-04-16T17:00:00Z,AmazonS3,USE1-EUN1-AWS-Out-Bytes,ListAllMyBuckets,,,0.0000002179,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD 0.02 per GB for EUN1-AWS-Out-Bytes in EU (Stockholm),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,us-east-1,,AWSDataTransfer,AWS Data Transfer,RCJZ7PSFBQHVM8R8,,,,,EU (Stockholm),AWS Region,eu-north-1,InterRegion Outbound,USE1-EUN1-AWS-Out-Bytes,,,,,RCJZ7PSFBQHVM8R8.JRTCKXETXF.6YS6EN2CT7,448848862633,USD,0.0000000044,0.0200000000,OnDemand,GB,,,,,,,,,,23742807748,,,,,,,,,,,,,,,
qhn6vd3teajcf2qdnkt4stkh7d4dyfnscawd7zx4vga5y7wot5nq,2026-04-16T17:00:00Z/2026-04-16T18:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Usage,2026-04-16T17:00:00Z,2026-04-16T18:00:00Z,AmazonS3,USE1-EUN1-AWS-Out-Bytes,ListAllMyBuckets,,,0.0000002179,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD 0.02 per GB for EUN1-AWS-Out-Bytes in EU (Stockholm),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,us-east-1,,AWSDataTransfer,AWS Data Transfer,RCJZ7PSFBQHVM8R8,,,,,EU (Stockholm),AWS Region,eu-north-1,InterRegion Outbound,USE1-EUN1-AWS-Out-Bytes,,,,,RCJZ7PSFBQHVM8R8.JRTCKXETXF.6YS6EN2CT7,448848862633,USD,0.0000000044,0.0200000000,OnDemand,GB,,,,,,,,,,23742807748,,,,,,,,,,,,,,,
