identity_line_item_id,identity_time_interval,bill_invoice_id,bill_invoicing_entity,bill_billing_entity,bill_bill_type,bill_payer_account_id,bill_billing_period_start_date,bill_billing_period_end_date,line_item_usage_account_id,line_item_line_item_type,line_item_usage_start_date,line_item_usage_end_date,line_item_product_code,line_item_usage_type,line_item_operation,line_item_availability_zone,line_item_resource_id,line_item_usage_amount,line_item_normalization_factor,line_item_normalized_usage_amount,line_item_currency_code,line_item_unblended_rate,line_item_unblended_cost,line_item_blended_rate,line_item_blended_cost,line_item_line_item_description,line_item_tax_type,line_item_legal_entity,product_product_name,product_availability,product_availability_zone,product_capacitystatus,product_classicnetworkingsupport,product_clock_speed,product_current_generation,product_database_engine,product_dedicated_ebs_throughput,product_dedicated_ebs_throughput_description,product_deployment_option,product_durability,product_ecu,product_engine_code,product_enhanced_networking_supported,product_fee_code,product_fee_description,product_from_location,product_from_location_type,product_from_region_code,product_gpu_memory,product_group,product_group_description,product_instance,product_instance_family,product_instance_family_category,product_instance_type,product_instance_type_family,product_intel_avx2_available,product_intel_avx_available,product_intel_turbo_available,product_license_model,product_location,product_location_type,product_logs_destination,product_marketoption,product_max_iopsvolume,product_max_throughputvolume,product_max_volume_size,product_memory,product_message_delivery_frequency,product_message_delivery_order,product_network_performance,product_normalization_size_factor,product_operating_system,product_operation,product_physical_processor,product_pre_installed_sw,product_processor_architecture,product_processor_features,product_product_family,product_queue_type,product_region,product_region_code,product_servicecode,product_servicename,product_sku,product_storage,product_storage_class,product_storage_media,product_tenancy,product_to_location,product_to_location_type,product_to_region_code,product_transfer_type,product_usagetype,product_vcpu,product_version,product_volume_api_name,product_volume_type,product_vpcnetworkingsupport,pricing_rate_code,pricing_rate_id,pricing_currency,pricing_public_on_demand_cost,pricing_public_on_demand_rate,pricing_term,pricing_unit,reservation_amortized_upfront_cost_for_usage,reservation_amortized_upfront_fee_for_billing_period,reservation_effective_cost,reservation_end_time,reservation_modification_status,reservation_normalized_units_per_reservation,reservation_number_of_reservations,reservation_recurring_fee_for_usage,reservation_start_time,reservation_subscription_id,reservation_total_reserved_normalized_units,reservation_total_reserved_units,reservation_units_per_reservation,reservation_unused_amortized_upfront_fee_for_billing_period,reservation_unused_normalized_unit_quantity,reservation_unused_quantity,reservation_unused_recurring_fee,reservation_upfront_value,savings_plan_total_commitment_to_date,savings_plan_savings_plan_a_r_n,savings_plan_savings_plan_rate,savings_plan_used_commitment,savings_plan_savings_plan_effective_cost,savings_plan_amortized_upfront_commitment_for_billing_period,savings_plan_recurring_commitment_for_billing_period,resource_tags_aws_created_by,resource_tags_user_name,resource_tags_user_environment,resource_tags_user_owner,resource_tags_user_project,resource_tags_user_team
kkbko3zzcxr27wxpwd6kaqm3swj7qp6xngygjk4iu37xu6vjr37q,2026-04-13T06:00:00Z/2026-04-13T07:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-13 06:00:00+00:00,2026-04-13 07:00:00+00:00,AmazonS3,Requests-Tier1,PutObject,,fintech-usage-dataset-ur,12,0,0,USD,0.000005,6.00E-05,0.000005,6.00E-05,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,4.22E+11,USD,6.00E-05,0.000005,OnDemand,Requests,0,0,0,,,,,0,,23048252851,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
kkbko3zzcxr27wxpwd6kaqm3swj7qp6xngygjk4iu37xu6vjr37q,2026-04-13T07:00:00Z/2026-04-13T08:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-13 07:00:00+00:00,2026-04-13 08:00:00+00:00,AmazonS3,Requests-Tier1,PutObject,,fintech-usage-dataset-ur,12,0,0,USD,0.000005,6.00E-05,0.000005,6.00E-05,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,4.22E+11,USD,6.00E-05,0.000005,OnDemand,Requests,0,0,0,,,,,0,,23048252851,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
kkbko3zzcxr27wxpwd6kaqm3swj7qp6xngygjk4iu37xu6vjr37q,2026-04-13T08:00:00Z/2026-04-13T09:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-13 08:00:00+00:00,2026-04-13 09:00:00+00:00,AmazonS3,Requests-Tier1,PutObject,,fintech-usage-dataset-ur,12,0,0,USD,0.000005,6.00E-05,0.000005,6.00E-05,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,4.22E+11,USD,6.00E-05,0.000005,OnDemand,Requests,0,0,0,,,,,0,,23048252851,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
kkbko3zzcxr27wxpwd6kaqm3swj7qp6xngygjk4iu37xu6vjr37q,2026-04-13T09:00:00Z/2026-04-13T10:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-13 09:00:00+00:00,2026-04-13 10:00:00+00:00,AmazonS3,Requests-Tier1,PutObject,,fintech-usage-dataset-ur,12,0,0,USD,0.000005,6.00E-05,0.000005,6.00E-05,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,4.22E+11,USD,6.00E-05,0.000005,OnDemand,Requests,0,0,0,,,,,0,,23048252851,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
kkbko3zzcxr27wxpwd6kaqm3swj7qp6xngygjk4iu37xu6vjr37q,2026-04-13T10:00:00Z/2026-04-13T11:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-13 10:00:00+00:00,2026-04-13 11:00:00+00:00,AmazonS3,Requests-Tier1,PutObject,,fintech-usage-dataset-ur,12,0,0,USD,0.000005,6.00E-05,0.000005,6.00E-05,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,4.22E+11,USD,6.00E-05,0.000005,OnDemand,Requests,0,0,0,,,,,0,,23048252851,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
kkbko3zzcxr27wxpwd6kaqm3swj7qp6xngygjk4iu37xu6vjr37q,2026-04-13T11:00:00Z/2026-04-13T12:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-13 11:00:00+00:00,2026-04-13 12:00:00+00:00,AmazonS3,Requests-Tier1,PutObject,,fintech-usage-dataset-ur,12,0,0,USD,0.000005,6.00E-05,0.000005,6.00E-05,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,4.22E+11,USD,6.00E-05,0.000005,OnDemand,Requests,0,0,0,,,,,0,,23048252851,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
kkbko3zzcxr27wxpwd6kaqm3swj7qp6xngygjk4iu37xu6vjr37q,2026-04-13T12:00:00Z/2026-04-13T13:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-13 12:00:00+00:00,2026-04-13 13:00:00+00:00,AmazonS3,Requests-Tier1,PutObject,,fintech-usage-dataset-ur,12,0,0,USD,0.000005,6.00E-05,0.000005,6.00E-05,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,4.22E+11,USD,6.00E-05,0.000005,OnDemand,Requests,0,0,0,,,,,0,,23048252851,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
dcjte6z4zkteb4ajx76iy756kkud4refh7cdsbznzrzg4xzsjgqq,2026-04-13T13:00:00Z/2026-04-13T14:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-13 13:00:00+00:00,2026-04-13 14:00:00+00:00,AmazonS3,Requests-Tier1,PutObject,,fintech-billing-dataset-ur,2,0,0,USD,0.000005,1.00E-05,0.000005,1.00E-05,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,4.22E+11,USD,1.00E-05,0.000005,OnDemand,Requests,0,0,0,,,,,0,,23048252851,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
iv7br67pbrkvremjoqzc2n266ukzqzxi4u3uk7sbsylbydooo3na,2026-04-13T13:00:00Z/2026-04-13T14:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-13 13:00:00+00:00,2026-04-13 14:00:00+00:00,AmazonS3,Requests-Tier1,PutObject,,fintech-costbucket,2,0,0,USD,0.000005,1.00E-05,0.000005,1.00E-05,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,4.22E+11,USD,1.00E-05,0.000005,OnDemand,Requests,0,0,0,,,,,0,,23048252851,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
kkbko3zzcxr27wxpwd6kaqm3swj7qp6xngygjk4iu37xu6vjr37q,2026-04-13T13:00:00Z/2026-04-13T14:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-13 13:00:00+00:00,2026-04-13 14:00:00+00:00,AmazonS3,Requests-Tier1,PutObject,,fintech-usage-dataset-ur,12,0,0,USD,0.000005,6.00E-05,0.000005,6.00E-05,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,4.22E+11,USD,6.00E-05,0.000005,OnDemand,Requests,0,0,0,,,,,0,,23048252851,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
iv7br67pbrkvremjoqzc2n266ukzqzxi4u3uk7sbsylbydooo3na,2026-04-13T14:00:00Z/2026-04-13T15:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-13 14:00:00+00:00,2026-04-13 15:00:00+00:00,AmazonS3,Requests-Tier1,PutObject,,fintech-costbucket,4,0,0,USD,0.000005,2.00E-05,0.000005,2.00E-05,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,4.22E+11,USD,2.00E-05,0.000005,OnDemand,Requests,0,0,0,,,,,0,,23048252851,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
kkbko3zzcxr27wxpwd6kaqm3swj7qp6xngygjk4iu37xu6vjr37q,2026-04-13T14:00:00Z/2026-04-13T15:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-13 14:00:00+00:00,2026-04-13 15:00:00+00:00,AmazonS3,Requests-Tier1,PutObject,,fintech-usage-dataset-ur,12,0,0,USD,0.000005,6.00E-05,0.000005,6.00E-05,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,4.22E+11,USD,6.00E-05,0.000005,OnDemand,Requests,0,0,0,,,,,0,,23048252851,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
kkbko3zzcxr27wxpwd6kaqm3swj7qp6xngygjk4iu37xu6vjr37q,2026-04-13T15:00:00Z/2026-04-13T16:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-13 15:00:00+00:00,2026-04-13 16:00:00+00:00,AmazonS3,Requests-Tier1,PutObject,,fintech-usage-dataset-ur,12,0,0,USD,0.000005,6.00E-05,0.000005,6.00E-05,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,4.22E+11,USD,6.00E-05,0.000005,OnDemand,Requests,0,0,0,,,,,0,,23048252851,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
kkbko3zzcxr27wxpwd6kaqm3swj7qp6xngygjk4iu37xu6vjr37q,2026-04-13T16:00:00Z/2026-04-13T17:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-13 16:00:00+00:00,2026-04-13 17:00:00+00:00,AmazonS3,Requests-Tier1,PutObject,,fintech-usage-dataset-ur,12,0,0,USD,0.000005,6.00E-05,0.000005,6.00E-05,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,4.22E+11,USD,6.00E-05,0.000005,OnDemand,Requests,0,0,0,,,,,0,,23048252851,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
kkbko3zzcxr27wxpwd6kaqm3swj7qp6xngygjk4iu37xu6vjr37q,2026-04-13T17:00:00Z/2026-04-13T18:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-13 17:00:00+00:00,2026-04-13 18:00:00+00:00,AmazonS3,Requests-Tier1,PutObject,,fintech-usage-dataset-ur,12,0,0,USD,0.000005,6.00E-05,0.000005,6.00E-05,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,4.22E+11,USD,6.00E-05,0.000005,OnDemand,Requests,0,0,0,,,,,0,,23048252851,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
kkbko3zzcxr27wxpwd6kaqm3swj7qp6xngygjk4iu37xu6vjr37q,2026-04-13T18:00:00Z/2026-04-13T19:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-13 18:00:00+00:00,2026-04-13 19:00:00+00:00,AmazonS3,Requests-Tier1,PutObject,,fintech-usage-dataset-ur,12,0,0,USD,0.000005,6.00E-05,0.000005,6.00E-05,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,4.22E+11,USD,6.00E-05,0.000005,OnDemand,Requests,0,0,0,,,,,0,,23048252851,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
kkbko3zzcxr27wxpwd6kaqm3swj7qp6xngygjk4iu37xu6vjr37q,2026-04-13T19:00:00Z/2026-04-13T20:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-13 19:00:00+00:00,2026-04-13 20:00:00+00:00,AmazonS3,Requests-Tier1,PutObject,,fintech-usage-dataset-ur,12,0,0,USD,0.000005,6.00E-05,0.000005,6.00E-05,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,4.22E+11,USD,6.00E-05,0.000005,OnDemand,Requests,0,0,0,,,,,0,,23048252851,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
kkbko3zzcxr27wxpwd6kaqm3swj7qp6xngygjk4iu37xu6vjr37q,2026-04-13T20:00:00Z/2026-04-13T21:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-13 20:00:00+00:00,2026-04-13 21:00:00+00:00,AmazonS3,Requests-Tier1,PutObject,,fintech-usage-dataset-ur,12,0,0,USD,0.000005,6.00E-05,0.000005,6.00E-05,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,4.22E+11,USD,6.00E-05,0.000005,OnDemand,Requests,0,0,0,,,,,0,,23048252851,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
kkbko3zzcxr27wxpwd6kaqm3swj7qp6xngygjk4iu37xu6vjr37q,2026-04-13T21:00:00Z/2026-04-13T22:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-13 21:00:00+00:00,2026-04-13 22:00:00+00:00,AmazonS3,Requests-Tier1,PutObject,,fintech-usage-dataset-ur,4,0,0,USD,0.000005,2.00E-05,0.000005,2.00E-05,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,4.22E+11,USD,2.00E-05,0.000005,OnDemand,Requests,0,0,0,,,,,0,,23048252851,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
dcjte6z4zkteb4ajx76iy756kkud4refh7cdsbznzrzg4xzsjgqq,2026-04-13T23:00:00Z/2026-04-14T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-13 23:00:00+00:00,2026-04-14 00:00:00+00:00,AmazonS3,Requests-Tier1,PutObject,,fintech-billing-dataset-ur,2,0,0,USD,0.000005,1.00E-05,0.000005,1.00E-05,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,4.22E+11,USD,1.00E-05,0.000005,OnDemand,Requests,0,0,0,,,,,0,,23048252851,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
iv7br67pbrkvremjoqzc2n266ukzqzxi4u3uk7sbsylbydooo3na,2026-04-13T23:00:00Z/2026-04-14T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,1.95E+11,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,1.95E+11,Usage,2026-04-13 23:00:00+00:00,2026-04-14 00:00:00+00:00,AmazonS3,Requests-Tier1,PutObject,,fintech-costbucket,6,0,0,USD,0.000005,3.00E-05,0.000005,3.00E-05,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,4.22E+11,USD,3.00E-05,0.000005,OnDemand,Requests,0,0,0,,,,,0,,23048252851,,,,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
